country; region; city; latitude; longitude; browser; brow_vers; os_family; os_version; device_name
Russian Federation; Novosibirskaya oblast' ; Novosibirsk; 55.0415; 82.934601; Chrome; 65.0.3325; Windows; 7; ---
Russian Federation; Novosibirskaya oblast' ; Novosibirsk; 55.0415; 82.934601; Chrome; 65.0.3325; Windows; 7; ---
Russian Federation; Novosibirskaya oblast' ; Novosibirsk; 55.0415; 82.934601; Chrome; 65.0.3325; Windows; 7; ---
Russian Federation; Novosibirskaya oblast' ; Novosibirsk; 55.0415; 82.934601; Chrome; 65.0.3325; Windows; 7; ---
Russian Federation; Novosibirskaya oblast' ; Novosibirsk; 55.0415; 82.934601; Chrome; 65.0.3325; Windows; 7; ---
Russian Federation; Novosibirskaya oblast' ; Novosibirsk; 55.0415; 82.934601; Chrome; 65.0.3325; Windows; 7; ---
Russian Federation; Novosibirskaya oblast' ; Novosibirsk; 55.0415; 82.934601; Chrome; 65.0.3325; Windows; 7; ---
Russian Federation; Novosibirskaya oblast' ; Novosibirsk; 55.0415; 82.934601; Chrome; 65.0.3325; Windows; 7; ---
Russian Federation; Novosibirskaya oblast' ; Novosibirsk; 55.0415; 82.934601; Chrome; 65.0.3325; Windows; 7; ---
Russian Federation; Novosibirskaya oblast' ; Novosibirsk; 55.0415; 82.934601; Chrome; 65.0.3325; Windows; 7; ---
Russian Federation; Novosibirskaya oblast' ; Novosibirsk; 55.0415; 82.934601; Chrome; 65.0.3325; Windows; 7; ---
Russian Federation; Novosibirskaya oblast' ; Novosibirsk; 55.0415; 82.934601; Firefox; 60.0; Windows; 7; ---
Russian Federation; Novosibirskaya oblast' ; Novosibirsk; 55.0415; 82.934601; Firefox; 60.0; Windows; 7; ---
Russian Federation; Novosibirskaya oblast' ; Novosibirsk; 55.0415; 82.934601; Firefox; 60.0; Windows; 7; ---
Russian Federation; Novosibirskaya oblast' ; Novosibirsk; 55.0415; 82.934601; Firefox; 60.0; Windows; 7; ---
Russian Federation; Novosibirskaya oblast' ; Novosibirsk; 55.0415; 82.934601; Firefox; 59.0; Windows; 7; ---
Russian Federation; Novosibirskaya oblast' ; Novosibirsk; 55.0415; 82.934601; Chrome; 53.0.2764; Windows; 7; ---
Russian Federation; Novosibirskaya oblast' ; Novosibirsk; 55.0415; 82.934601; Chrome; 53.0.2764; Windows; 7; ---
Russian Federation; Novosibirskaya oblast' ; Novosibirsk; 55.0415; 82.934601; Chrome; 53.0.2764; Windows; 7; ---
Russian Federation; Novosibirskaya oblast' ; Novosibirsk; 55.0415; 82.934601; Chrome; 53.0.2764; Windows; 7; ---
Russian Federation; Novosibirskaya oblast' ; Novosibirsk; 55.0415; 82.934601; Chrome; 53.0.2764; Windows; 7; ---
Russian Federation; Novosibirskaya oblast' ; Novosibirsk; 55.0415; 82.934601; Chrome; 53.0.2764; Windows; 7; ---
Russian Federation; Novosibirskaya oblast' ; Novosibirsk; 55.0415; 82.934601; Chrome; 53.0.2764; Windows; 7; ---
Russian Federation; Novosibirskaya oblast' ; Novosibirsk; 55.0415; 82.934601; Chrome; 53.0.2764; Windows; 7; ---
Russian Federation; Novosibirskaya oblast' ; Novosibirsk; 55.0415; 82.934601; Chrome; 53.0.2764; Windows; 7; ---
Russian Federation; Novosibirskaya oblast' ; Novosibirsk; 55.0415; 82.934601; Chrome; 53.0.2764; Windows; 7; ---
Russian Federation; Novosibirskaya oblast' ; Novosibirsk; 55.0415; 82.934601; Chrome; 53.0.2764; Windows; 7; ---
Russian Federation; Novosibirskaya oblast' ; Novosibirsk; 55.0415; 82.934601; Chrome; 53.0.2764; Windows; 7; ---
Russian Federation; Novosibirskaya oblast' ; Novosibirsk; 55.0415; 82.934601; Chrome; 53.0.2764; Windows; 7; ---
Russian Federation; Novosibirskaya oblast' ; Novosibirsk; 55.0415; 82.934601; Chrome; 53.0.2764; Windows; 7; ---
Russian Federation; Novosibirskaya oblast' ; Novosibirsk; 55.0415; 82.934601; Chrome; 53.0.2764; Windows; 7; ---
Russian Federation; Novosibirskaya oblast' ; Novosibirsk; 55.0415; 82.934601; Chrome; 53.0.2764; Windows; 7; ---
Russian Federation; Novosibirskaya oblast' ; Novosibirsk; 55.0415; 82.934601; Chrome; 53.0.2764; Windows; 7; ---
Russian Federation; Novosibirskaya oblast' ; Novosibirsk; 55.0415; 82.934601; Chrome; 53.0.2764; Windows; 7; ---
Russian Federation; Novosibirskaya oblast' ; Novosibirsk; 55.0415; 82.934601; Chrome; 53.0.2764; Windows; 7; ---
Russian Federation; Novosibirskaya oblast' ; Novosibirsk; 55.0415; 82.934601; Chrome; 53.0.2764; Windows; 7; ---
Russian Federation; Novosibirskaya oblast' ; Novosibirsk; 55.0415; 82.934601; Chrome; 53.0.2764; Windows; 7; ---
Russian Federation; Novosibirskaya oblast' ; Novosibirsk; 55.0415; 82.934601; Chrome; 53.0.2764; Windows; 7; ---
Russian Federation; Novosibirskaya oblast' ; Novosibirsk; 55.0415; 82.934601; Chrome; 53.0.2764; Windows; 7; ---
Russian Federation; Novosibirskaya oblast' ; Novosibirsk; 55.0415; 82.934601; Chrome; 53.0.2764; Windows; 7; ---
Russian Federation; Novosibirskaya oblast' ; Novosibirsk; 55.0415; 82.934601; Chrome; 53.0.2764; Windows; 7; ---
Russian Federation; Novosibirskaya oblast' ; Novosibirsk; 55.0415; 82.934601; Chrome; 53.0.2764; Windows; 7; ---
Russian Federation; Novosibirskaya oblast' ; Novosibirsk; 55.0415; 82.934601; Chrome; 53.0.2764; Windows; 7; ---
Russian Federation; Novosibirskaya oblast' ; Novosibirsk; 55.0415; 82.934601; Chrome; 53.0.2764; Windows; 7; ---
Russian Federation; Novosibirskaya oblast' ; Novosibirsk; 55.0415; 82.934601; Chrome; 53.0.2764; Windows; 7; ---
Russian Federation; Novosibirskaya oblast' ; Novosibirsk; 55.0415; 82.934601; Chrome; 53.0.2764; Windows; 7; ---
Russian Federation; Novosibirskaya oblast' ; Novosibirsk; 55.0415; 82.934601; Chrome; 53.0.2764; Windows; 7; ---
Russian Federation; Novosibirskaya oblast' ; Novosibirsk; 55.0415; 82.934601; Chrome; 53.0.2764; Windows; 7; ---
Russian Federation; Novosibirskaya oblast' ; Novosibirsk; 55.0415; 82.934601; Chrome; 53.0.2764; Windows; 7; ---
Russian Federation; Tomskaya oblast' ; Tomsk; 56.5; 84.966667; Chrome; 68.0.3440; Windows; 10; ---
Russian Federation; Tomskaya oblast' ; Tomsk; 56.5; 84.966667; Chrome; 68.0.3440; Windows; 10; ---
Russian Federation; Tomskaya oblast' ; Tomsk; 56.5; 84.966667; Chrome; 68.0.3440; Windows; 10; ---
Russian Federation; Tomskaya oblast' ; Tomsk; 56.5; 84.966667; Chrome; 68.0.3440; Windows; 10; ---
Russian Federation; Tomskaya oblast' ; Tomsk; 56.5; 84.966667; Chrome; 68.0.3440; Windows; 10; ---
Russian Federation; Tomskaya oblast' ; Tomsk; 56.5; 84.966667; Chrome; 68.0.3440; Windows; 10; ---
Russian Federation; Tomskaya oblast' ; Tomsk; 56.5; 84.966667; Chrome; 68.0.3440; Windows; 10; ---
Russian Federation; Tomskaya oblast' ; Tomsk; 56.5; 84.966667; Chrome; 68.0.3440; Windows; 10; ---
Russian Federation; Tomskaya oblast' ; Tomsk; 56.5; 84.966667; Chrome; 67.0.3396; Windows; 10; ---
Russian Federation; Tomskaya oblast' ; Tomsk; 56.5; 84.966667; Chrome; 67.0.3396; Windows; 10; ---
Russian Federation; Tomskaya oblast' ; Tomsk; 56.5; 84.966667; Chrome; 67.0.3396; Windows; 10; ---
Russian Federation; Tomskaya oblast' ; Tomsk; 56.5; 84.966667; Chrome; 67.0.3396; Windows; 10; ---
Russian Federation; Tomskaya oblast' ; Tomsk; 56.5; 84.966667; Chrome; 67.0.3396; Windows; 10; ---
Russian Federation; Tomskaya oblast' ; Tomsk; 56.5; 84.966667; Chrome; 67.0.3396; Windows; 10; ---
Russian Federation; Tomskaya oblast' ; Tomsk; 56.5; 84.966667; Chrome; 67.0.3396; Windows; 10; ---
Russian Federation; Tomskaya oblast' ; Tomsk; 56.5; 84.966667; Chrome; 67.0.3396; Windows; 10; ---
Russian Federation; Tomskaya oblast' ; Tomsk; 56.5; 84.966667; Chrome; 67.0.3396; Windows; 10; ---
Russian Federation; Tomskaya oblast' ; Tomsk; 56.5; 84.966667; Chrome; 67.0.3396; Windows; 10; ---
Russian Federation; Tomskaya oblast' ; Tomsk; 56.5; 84.966667; Chrome; 67.0.3396; Windows; 10; ---
Russian Federation; Tomskaya oblast' ; Tomsk; 56.5; 84.966667; Chrome; 67.0.3396; Windows; 10; ---
Russian Federation; Tomskaya oblast' ; Tomsk; 56.5; 84.966667; Chrome; 67.0.3396; Windows; 10; ---
Russian Federation; Tomskaya oblast' ; Tomsk; 56.5; 84.966667; Chrome; 67.0.3396; Windows; 10; ---
Russian Federation; Tomskaya oblast' ; Tomsk; 56.5; 84.966667; Chrome; 67.0.3396; Windows; 10; ---
Russian Federation; Tomskaya oblast' ; Tomsk; 56.5; 84.966667; Chrome; 67.0.3396; Windows; 10; ---
Russian Federation; Tomskaya oblast' ; Tomsk; 56.5; 84.966667; Chrome; 67.0.3396; Windows; 10; ---
Russian Federation; Tomskaya oblast' ; Tomsk; 56.5; 84.966667; Chrome; 67.0.3396; Windows; 10; ---
Russian Federation; Tomskaya oblast' ; Tomsk; 56.5; 84.966667; Chrome; 67.0.3396; Windows; 10; ---
Russian Federation; Tomskaya oblast' ; Tomsk; 56.5; 84.966667; Chrome; 67.0.3396; Windows; 10; ---
Russian Federation; Tomskaya oblast' ; Tomsk; 56.5; 84.966667; Chrome; 67.0.3396; Windows; 10; ---
Russian Federation; Tomskaya oblast' ; Tomsk; 56.5; 84.966667; Chrome; 67.0.3396; Windows; 10; ---
Russian Federation; Tomskaya oblast' ; Tomsk; 56.5; 84.966667; Chrome; 67.0.3396; Windows; 10; ---
Russian Federation; Tomskaya oblast' ; Tomsk; 56.5; 84.966667; Chrome; 67.0.3396; Windows; 10; ---
Russian Federation; Tomskaya oblast' ; Tomsk; 56.5; 84.966667; Chrome; 67.0.3396; Windows; 10; ---
Russian Federation; Tomskaya oblast' ; Tomsk; 56.5; 84.966667; Chrome; 67.0.3396; Windows; 10; ---
Russian Federation; Tomskaya oblast' ; Tomsk; 56.5; 84.966667; Chrome; 67.0.3396; Windows; 10; ---
Russian Federation; Tomskaya oblast' ; Tomsk; 56.5; 84.966667; Chrome; 67.0.3396; Windows; 10; ---
Russian Federation; Tomskaya oblast' ; Tomsk; 56.5; 84.966667; Chrome; 67.0.3396; Windows; 10; ---
Russian Federation; Tomskaya oblast' ; Tomsk; 56.5; 84.966667; Chrome; 67.0.3396; Windows; 10; ---
Russian Federation; Tomskaya oblast' ; Tomsk; 56.5; 84.966667; Chrome; 67.0.3396; Windows; 10; ---
Russian Federation; Tomskaya oblast' ; Tomsk; 56.5; 84.966667; Chrome; 67.0.3396; Windows; 10; ---
Russian Federation; Tomskaya oblast' ; Tomsk; 56.5; 84.966667; Chrome; 67.0.3396; Windows; 10; ---
Russian Federation; Tomskaya oblast' ; Tomsk; 56.5; 84.966667; Chrome; 67.0.3396; Windows; 10; ---
Russian Federation; Tomskaya oblast' ; Tomsk; 56.5; 84.966667; Chrome; 67.0.3396; Windows; 10; ---
Russian Federation; Tomskaya oblast' ; Tomsk; 56.5; 84.966667; Chrome; 67.0.3396; Windows; 10; ---
Russian Federation; Novosibirskaya oblast' ; Novosibirsk; 55.0415; 82.934601; Chrome; 67.0.3396; Windows; 10; ---
Russian Federation; Novosibirskaya oblast' ; Novosibirsk; 55.0415; 82.934601; Chrome; 67.0.3396; Windows; 10; ---
Russian Federation; Novosibirskaya oblast' ; Novosibirsk; 55.0415; 82.934601; Chrome; 67.0.3396; Windows; 10; ---
Russian Federation; Tomskaya oblast' ; Tomsk; 56.5; 84.966667; Chrome; 67.0.3396; Windows; 10; ---
Russian Federation; Tomskaya oblast' ; Tomsk; 56.5; 84.966667; Chrome; 67.0.3396; Windows; 10; ---
Russian Federation; Tomskaya oblast' ; Tomsk; 56.5; 84.966667; Chrome; 67.0.3396; Windows; 10; ---
Russian Federation; Tomskaya oblast' ; Tomsk; 56.5; 84.966667; Chrome; 67.0.3396; Windows; 10; ---
Russian Federation; Tomskaya oblast' ; Tomsk; 56.5; 84.966667; Chrome; 67.0.3396; Windows; 10; ---
Russian Federation; Tomskaya oblast' ; Tomsk; 56.5; 84.966667; Chrome; 67.0.3396; Windows; 10; ---
Russian Federation; Tomskaya oblast' ; Tomsk; 56.5; 84.966667; Chrome; 67.0.3396; Windows; 10; ---
Russian Federation; Tomskaya oblast' ; Tomsk; 56.5; 84.966667; Chrome; 67.0.3396; Windows; 10; ---
Russian Federation; Tomskaya oblast' ; Tomsk; 56.5; 84.966667; Chrome; 67.0.3396; Windows; 10; ---
Russian Federation; Tomskaya oblast' ; Tomsk; 56.5; 84.966667; Chrome; 67.0.3396; Windows; 10; ---
Russian Federation; Tomskaya oblast' ; Tomsk; 56.5; 84.966667; Chrome; 67.0.3396; Windows; 10; ---
Russian Federation; Tomskaya oblast' ; Tomsk; 56.5; 84.966667; Chrome; 67.0.3396; Windows; 10; ---
Russian Federation; Tomskaya oblast' ; Tomsk; 56.5; 84.966667; Chrome; 67.0.3396; Windows; 10; ---
Russian Federation; Tomskaya oblast' ; Tomsk; 56.5; 84.966667; Chrome; 67.0.3396; Windows; 10; ---
Russian Federation; Tomskaya oblast' ; Tomsk; 56.5; 84.966667; Chrome; 67.0.3396; Windows; 10; ---
Russian Federation; Tomskaya oblast' ; Tomsk; 56.5; 84.966667; Chrome; 67.0.3396; Windows; 10; ---
Russian Federation; Tomskaya oblast' ; Tomsk; 56.5; 84.966667; Chrome; 67.0.3396; Windows; 10; ---
Russian Federation; Tomskaya oblast' ; Tomsk; 56.5; 84.966667; Chrome; 67.0.3396; Windows; 10; ---
Russian Federation; Tomskaya oblast' ; Tomsk; 56.5; 84.966667; Chrome; 67.0.3396; Windows; 10; ---
Russian Federation; Tomskaya oblast' ; Tomsk; 56.5; 84.966667; Chrome; 67.0.3396; Windows; 10; ---
Russian Federation; Tomskaya oblast' ; Tomsk; 56.5; 84.966667; Chrome; 67.0.3396; Windows; 10; ---
Russian Federation; Tomskaya oblast' ; Tomsk; 56.5; 84.966667; Chrome; 67.0.3396; Windows; 10; ---
Russian Federation; Tomskaya oblast' ; Tomsk; 56.5; 84.966667; Chrome; 67.0.3396; Windows; 10; ---
Russian Federation; Tomskaya oblast' ; Tomsk; 56.5; 84.966667; Chrome; 67.0.3396; Windows; 10; ---
Russian Federation; Tomskaya oblast' ; Tomsk; 56.5; 84.966667; Chrome; 67.0.3396; Windows; 10; ---
Russian Federation; Tomskaya oblast' ; Tomsk; 56.5; 84.966667; Chrome; 67.0.3396; Windows; 10; ---
Russian Federation; Tomskaya oblast' ; Tomsk; 56.5; 84.966667; Chrome; 67.0.3396; Windows; 10; ---
Russian Federation; Tomskaya oblast' ; Tomsk; 56.5; 84.966667; Chrome; 67.0.3396; Windows; 10; ---
Russian Federation; Tomskaya oblast' ; Tomsk; 56.5; 84.966667; Chrome; 67.0.3396; Windows; 10; ---
Russian Federation; Tomskaya oblast' ; Tomsk; 56.5; 84.966667; Chrome; 67.0.3396; Windows; 10; ---
Russian Federation; Tomskaya oblast' ; Tomsk; 56.5; 84.966667; Chrome; 67.0.3396; Windows; 10; ---
Russian Federation; Tomskaya oblast' ; Tomsk; 56.5; 84.966667; Chrome; 67.0.3396; Windows; 10; ---
Russian Federation; Tomskaya oblast' ; Tomsk; 56.5; 84.966667; Chrome; 66.0.3359; Windows; 10; ---
Russian Federation; Tomskaya oblast' ; Tomsk; 56.5; 84.966667; Chrome; 66.0.3359; Windows; 10; ---
Russian Federation; Tomskaya oblast' ; Tomsk; 56.5; 84.966667; Chrome; 66.0.3359; Windows; 10; ---
Russian Federation; Tomskaya oblast' ; Tomsk; 56.5; 84.966667; Chrome; 66.0.3359; Windows; 10; ---
Russian Federation; Tomskaya oblast' ; Tomsk; 56.5; 84.966667; Chrome; 66.0.3359; Windows; 10; ---
Russian Federation; Tomskaya oblast' ; Tomsk; 56.5; 84.966667; Chrome; 66.0.3359; Windows; 10; ---
Russian Federation; Tomskaya oblast' ; Tomsk; 56.5; 84.966667; Chrome; 66.0.3359; Windows; 10; ---
Russian Federation; Tomskaya oblast' ; Tomsk; 56.5; 84.966667; Chrome; 66.0.3359; Windows; 10; ---
Russian Federation; Tomskaya oblast' ; Tomsk; 56.5; 84.966667; Chrome; 66.0.3359; Windows; 10; ---
Russian Federation; Tomskaya oblast' ; Tomsk; 56.5; 84.966667; Chrome; 66.0.3359; Windows; 10; ---
Russian Federation; Tomskaya oblast' ; Tomsk; 56.5; 84.966667; Chrome; 66.0.3359; Windows; 10; ---
Russian Federation; Tomskaya oblast' ; Tomsk; 56.5; 84.966667; Chrome; 66.0.3359; Windows; 10; ---
Russian Federation; Tomskaya oblast' ; Tomsk; 56.5; 84.966667; Chrome; 66.0.3359; Windows; 10; ---
Russian Federation; Tomskaya oblast' ; Tomsk; 56.5; 84.966667; Chrome; 66.0.3359; Windows; 10; ---
Russian Federation; Tomskaya oblast' ; Tomsk; 56.5; 84.966667; Chrome; 66.0.3359; Windows; 10; ---
Russian Federation; Tomskaya oblast' ; Tomsk; 56.5; 84.966667; Chrome; 66.0.3359; Windows; 10; ---
Russian Federation; Tomskaya oblast' ; Tomsk; 56.5; 84.966667; Chrome; 66.0.3359; Windows; 10; ---
Russian Federation; Tomskaya oblast' ; Tomsk; 56.5; 84.966667; Chrome; 66.0.3359; Windows; 10; ---
Russian Federation; Tomskaya oblast' ; Tomsk; 56.5; 84.966667; Chrome; 66.0.3359; Windows; 10; ---
Russian Federation; Tomskaya oblast' ; Tomsk; 56.5; 84.966667; Chrome; 66.0.3359; Windows; 10; ---
Russian Federation; Tomskaya oblast' ; Tomsk; 56.5; 84.966667; Chrome; 66.0.3359; Windows; 10; ---
Russian Federation; Tomskaya oblast' ; Tomsk; 56.5; 84.966667; Chrome; 66.0.3359; Windows; 10; ---
Russian Federation; Tomskaya oblast' ; Tomsk; 56.5; 84.966667; Chrome; 66.0.3359; Windows; 10; ---
Russian Federation; Tomskaya oblast' ; Tomsk; 56.5; 84.966667; Chrome; 66.0.3359; Windows; 10; ---
Russian Federation; Tomskaya oblast' ; Tomsk; 56.5; 84.966667; Chrome; 66.0.3359; Windows; 10; ---
Russian Federation; Tomskaya oblast' ; Tomsk; 56.5; 84.966667; Chrome; 66.0.3359; Windows; 10; ---
Russian Federation; Tomskaya oblast' ; Tomsk; 56.5; 84.966667; Chrome; 66.0.3359; Windows; 10; ---
Russian Federation; Tomskaya oblast' ; Tomsk; 56.5; 84.966667; Chrome; 66.0.3359; Windows; 10; ---
Russian Federation; Tomskaya oblast' ; Tomsk; 56.5; 84.966667; Chrome; 66.0.3359; Windows; 10; ---
Russian Federation; Tomskaya oblast' ; Tomsk; 56.5; 84.966667; Chrome; 66.0.3359; Windows; 10; ---
Russian Federation; Tomskaya oblast' ; Tomsk; 56.5; 84.966667; Chrome; 66.0.3359; Windows; 7; ---
Russian Federation; Tomskaya oblast' ; Tomsk; 56.5; 84.966667; Chrome; 66.0.3359; Windows; 7; ---
Russian Federation; Tomskaya oblast' ; Tomsk; 56.5; 84.966667; Chrome; 68.0.3440; Windows; 7; ---
Russian Federation; Tomskaya oblast' ; Tomsk; 56.5; 84.966667; Chrome; 67.0.3396; Windows; 7; ---
Russian Federation; Tomskaya oblast' ; Tomsk; 56.5; 84.966667; Chrome; 67.0.3396; Windows; 7; ---
Russian Federation; Tomskaya oblast' ; Tomsk; 56.5; 84.966667; Chrome; 67.0.3396; Windows; 7; ---
Russian Federation; Tomskaya oblast' ; Tomsk; 56.5; 84.966667; Chrome; 67.0.3396; Windows; 7; ---
Russian Federation; Tomskaya oblast' ; Tomsk; 56.5; 84.966667; Chrome; 67.0.3396; Windows; 7; ---
Russian Federation; Tomskaya oblast' ; Tomsk; 56.5; 84.966667; Chrome; 67.0.3396; Windows; 7; ---
Russian Federation; Tomskaya oblast' ; Tomsk; 56.5; 84.966667; Chrome; 67.0.3396; Windows; 7; ---
Russian Federation; Tomskaya oblast' ; Tomsk; 56.5; 84.966667; Chrome; 67.0.3396; Windows; 7; ---
Russian Federation; Tomskaya oblast' ; Tomsk; 56.5; 84.966667; Chrome; 67.0.3396; Windows; 7; ---
Russian Federation; Tomskaya oblast' ; Tomsk; 56.5; 84.966667; Chrome; 67.0.3396; Windows; 7; ---
Russian Federation; Tomskaya oblast' ; Tomsk; 56.5; 84.966667; Chrome; 67.0.3396; Windows; 7; ---
Russian Federation; Tomskaya oblast' ; Tomsk; 56.5; 84.966667; Chrome; 67.0.3396; Windows; 7; ---
Russian Federation; Tomskaya oblast' ; Tomsk; 56.5; 84.966667; Chrome; 67.0.3396; Windows; 7; ---
Russian Federation; Tomskaya oblast' ; Tomsk; 56.5; 84.966667; Chrome; 67.0.3396; Windows; 7; ---
Russian Federation; Tomskaya oblast' ; Tomsk; 56.5; 84.966667; Chrome; 67.0.3396; Windows; 7; ---
Russian Federation; Tomskaya oblast' ; Tomsk; 56.5; 84.966667; Chrome; 67.0.3396; Windows; 7; ---
Russian Federation; Tomskaya oblast' ; Tomsk; 56.5; 84.966667; Chrome; 67.0.3396; Windows; 7; ---
Russian Federation; Tomskaya oblast' ; Tomsk; 56.5; 84.966667; Chrome; 67.0.3396; Windows; 7; ---
Russian Federation; Tomskaya oblast' ; Tomsk; 56.5; 84.966667; Chrome; 67.0.3396; Windows; 7; ---
Russian Federation; Tomskaya oblast' ; Tomsk; 56.5; 84.966667; Chrome; 67.0.3396; Windows; 7; ---
Russian Federation; Tomskaya oblast' ; Tomsk; 56.5; 84.966667; Chrome; 67.0.3396; Windows; 7; ---
Russian Federation; Tomskaya oblast' ; Tomsk; 56.5; 84.966667; Chrome; 67.0.3396; Windows; 7; ---
Russian Federation; Tomskaya oblast' ; Tomsk; 56.5; 84.966667; Chrome; 67.0.3396; Windows; 7; ---
Russian Federation; Tomskaya oblast' ; Tomsk; 56.5; 84.966667; Chrome; 67.0.3396; Windows; 7; ---
Russian Federation; Tomskaya oblast' ; Tomsk; 56.5; 84.966667; Chrome; 67.0.3396; Windows; 7; ---
Russian Federation; Tomskaya oblast' ; Tomsk; 56.5; 84.966667; Chrome; 67.0.3396; Windows; 7; ---
Russian Federation; Tomskaya oblast' ; Tomsk; 56.5; 84.966667; Chrome; 67.0.3396; Windows; 7; ---
Russian Federation; Tomskaya oblast' ; Tomsk; 56.5; 84.966667; Chrome; 67.0.3396; Windows; 7; ---
Russian Federation; Tomskaya oblast' ; Tomsk; 56.5; 84.966667; Chrome; 67.0.3396; Windows; 7; ---
Russian Federation; Tomskaya oblast' ; Tomsk; 56.5; 84.966667; Chrome; 67.0.3396; Windows; 7; ---
Russian Federation; Tomskaya oblast' ; Tomsk; 56.5; 84.966667; Chrome; 67.0.3396; Windows; 7; ---
Russian Federation; Tomskaya oblast' ; Tomsk; 56.5; 84.966667; Chrome; 67.0.3396; Windows; 7; ---
Russian Federation; Tomskaya oblast' ; Tomsk; 56.5; 84.966667; Chrome; 67.0.3396; Windows; 7; ---
Russian Federation; Tomskaya oblast' ; Tomsk; 56.5; 84.966667; Chrome; 67.0.3396; Windows; 7; ---
Russian Federation; Tomskaya oblast' ; Tomsk; 56.5; 84.966667; Chrome; 67.0.3396; Windows; 7; ---
Russian Federation; Tomskaya oblast' ; Tomsk; 56.5; 84.966667; Chrome; 67.0.3396; Windows; 7; ---
Russian Federation; Tomskaya oblast' ; Tomsk; 56.5; 84.966667; Chrome; 67.0.3396; Windows; 7; ---
Russian Federation; Tomskaya oblast' ; Tomsk; 56.5; 84.966667; Chrome; 67.0.3396; Windows; 7; ---
Russian Federation; Tomskaya oblast' ; Tomsk; 56.5; 84.966667; Chrome; 67.0.3396; Windows; 7; ---
Russian Federation; Tomskaya oblast' ; Tomsk; 56.5; 84.966667; Chrome; 67.0.3396; Windows; 7; ---
Russian Federation; Tomskaya oblast' ; Tomsk; 56.5; 84.966667; Chrome; 67.0.3396; Windows; 7; ---
Russian Federation; Tomskaya oblast' ; Tomsk; 56.5; 84.966667; Chrome; 67.0.3396; Windows; 7; ---
Russian Federation; Tomskaya oblast' ; Tomsk; 56.5; 84.966667; Chrome; 67.0.3396; Windows; 7; ---
Russian Federation; Tomskaya oblast' ; Tomsk; 56.5; 84.966667; Chrome; 67.0.3396; Windows; 7; ---
Russian Federation; Tomskaya oblast' ; Tomsk; 56.5; 84.966667; Chrome; 67.0.3396; Windows; 7; ---
Russian Federation; Tomskaya oblast' ; Tomsk; 56.5; 84.966667; Chrome; 67.0.3396; Windows; 7; ---
Russian Federation; Tomskaya oblast' ; Tomsk; 56.5; 84.966667; Chrome; 67.0.3396; Windows; 7; ---
Russian Federation; Tomskaya oblast' ; Tomsk; 56.5; 84.966667; Chrome; 67.0.3396; Windows; 7; ---
Russian Federation; Tomskaya oblast' ; Tomsk; 56.5; 84.966667; Chrome; 67.0.3396; Windows; 7; ---
Russian Federation; Tomskaya oblast' ; Tomsk; 56.5; 84.966667; Chrome; 67.0.3396; Windows; 7; ---
Russian Federation; Tomskaya oblast' ; Tomsk; 56.5; 84.966667; Chrome; 67.0.3396; Windows; 7; ---
Russian Federation; Tomskaya oblast' ; Tomsk; 56.5; 84.966667; Chrome; 67.0.3396; Windows; 7; ---
Russian Federation; Tomskaya oblast' ; Tomsk; 56.5; 84.966667; Chrome; 67.0.3396; Windows; 7; ---
Russian Federation; Tomskaya oblast' ; Tomsk; 56.5; 84.966667; Chrome; 67.0.3396; Windows; 7; ---
Russian Federation; Tomskaya oblast' ; Tomsk; 56.5; 84.966667; Chrome; 67.0.3396; Windows; 7; ---
Russian Federation; Tomskaya oblast' ; Tomsk; 56.5; 84.966667; Chrome; 67.0.3396; Windows; 7; ---
Russian Federation; Tomskaya oblast' ; Tomsk; 56.5; 84.966667; Chrome; 67.0.3396; Windows; 7; ---
Russian Federation; Tomskaya oblast' ; Tomsk; 56.5; 84.966667; Chrome; 67.0.3396; Windows; 7; ---
Russian Federation; Tomskaya oblast' ; Tomsk; 56.5; 84.966667; Chrome; 67.0.3396; Windows; 7; ---
Russian Federation; Tomskaya oblast' ; Tomsk; 56.5; 84.966667; Chrome; 67.0.3396; Windows; 7; ---
Russian Federation; Tomskaya oblast' ; Tomsk; 56.5; 84.966667; Chrome; 67.0.3396; Windows; 7; ---
Russian Federation; Tomskaya oblast' ; Tomsk; 56.5; 84.966667; Chrome; 67.0.3396; Windows; 7; ---
Russian Federation; Tomskaya oblast' ; Tomsk; 56.5; 84.966667; Chrome; 67.0.3396; Windows; 7; ---
Russian Federation; Tomskaya oblast' ; Tomsk; 56.5; 84.966667; Chrome; 66.0.3359; Windows; 7; ---
Russian Federation; Tomskaya oblast' ; Tomsk; 56.5; 84.966667; Chrome; 66.0.3359; Windows; 7; ---
Russian Federation; Tomskaya oblast' ; Tomsk; 56.5; 84.966667; Chrome; 66.0.3359; Windows; 7; ---
Russian Federation; Tomskaya oblast' ; Tomsk; 56.5; 84.966667; Chrome; 66.0.3359; Windows; 7; ---
Russian Federation; Tomskaya oblast' ; Tomsk; 56.5; 84.966667; Chrome; 66.0.3359; Windows; 7; ---
Russian Federation; Tomskaya oblast' ; Tomsk; 56.5; 84.966667; Chrome; 66.0.3359; Windows; 7; ---
Russian Federation; Tomskaya oblast' ; Tomsk; 56.5; 84.966667; Chrome; 66.0.3359; Windows; 7; ---
Russian Federation; Tomskaya oblast' ; Tomsk; 56.5; 84.966667; Chrome; 66.0.3359; Windows; 7; ---
